state,county,FIPS,LEVEL,ALAND_SQMI,AWATER_SQMI
TX,Childress County,48075,0.0,696.405,17.311
TX,Clay County,48077,0.0,1088.726,28.028000000000002
TX,Cochran County,48079,0.0,775.082,0.08800000000000001
TX,Coke County,48081,0.0,911.47,16.521
TX,Coleman County,48083,0.0,1261.9460000000001,19.487000000000002
TX,Collin County,48085,0.0,841.335,44.812
TX,Collingsworth County,48087,0.0,918.441,0.88
TX,Colorado County,48089,0.0,960.295,13.390999999999998
TX,Comal County,48091,0.0,559.511,15.367
TX,Comanche County,48093,0.0,937.7539999999999,9.93
TX,Concho County,48095,0.0,983.755,9.937999999999999
TX,Cooke County,48097,0.0,874.821,23.680999999999997
TX,Coryell County,48099,0.0,1052.205,4.5489999999999995
TX,Cottle County,48101,0.0,900.564,1.052
TX,Crane County,48103,0.0,785.069,0.655
TX,Crockett County,48105,0.0,2807.324,0.021
TX,Crosby County,48107,0.0,900.199,1.496
TX,Culberson County,48109,0.41960000000000003,3812.156,0.215
TX,Dallam County,48111,0.0,1503.132,2.001
TX,Dallas County,48113,0.0,873.067,35.555
TX,Dawson County,48115,0.0,900.306,1.8230000000000002
TX,Deaf Smith County,48117,0.0,1496.8220000000001,1.516
TX,Delta County,48119,0.0,256.825,21.107
TX,Denton County,48121,0.0,878.533,74.372
TX,DeWitt County,48123,0.0,908.9760000000001,1.5130000000000001
TX,Dickens County,48125,0.0,901.7239999999999,3.497
TX,Dimmit County,48127,0.0,1328.885,5.627999999999999
TX,Donley County,48129,0.0,926.8860000000001,6.16
TX,Duval County,48131,0.0,1793.4779999999998,2.115
TX,Eastland County,48133,0.0,926.4910000000001,5.4239999999999995
TX,Ector County,48135,0.0,897.7260000000001,4.092
TX,Edwards County,48137,0.0,2117.871,2.008
TX,Ellis County,48139,0.0,935.659,16.089000000000002
TX,El Paso County,48141,0.9361,1013.188,2.102
TX,Erath County,48143,0.0,1083.0910000000001,6.716
TX,Falls County,48145,0.0,765.4839999999999,8.357000000000001
TX,Fannin County,48147,0.0,890.832,8.051
TX,Fayette County,48149,0.0,950.008,9.8
TX,Fisher County,48151,0.0,898.941,2.812
TX,Floyd County,48153,0.0,992.143,0.38
TX,Foard County,48155,0.0,704.3969999999999,3.2880000000000003
TX,Fort Bend County,48157,0.0,861.87,23.480999999999998
TX,Franklin County,48159,0.0,284.39099999999996,10.376
TX,Freestone County,48161,0.0,877.7310000000001,14.261
TX,Frio County,48163,0.0,1133.501,0.847
TX,Gaines County,48165,0.0,1502.364,0.488
TX,Galveston County,48167,0.0,378.945,494.852
TX,Garza County,48169,0.0,893.414,2.786
TX,Gillespie County,48171,0.0,1058.212,3.468
TX,Glasscock County,48173,0.0,900.2180000000001,0.867
TX,Goliad County,48175,0.0,852.0110000000001,7.355
TX,Gonzales County,48177,0.0,1066.6860000000001,3.168
TX,Gray County,48179,0.0,925.9739999999999,3.359
TX,Grayson County,48181,0.0,932.821,46.376000000000005
TX,Gregg County,48183,0.0,273.372,2.405
TX,Grimes County,48185,0.0,787.47,14.133
TX,Guadalupe County,48187,0.0,711.275,3.516
TX,Hale County,48189,0.0,1004.682,0.095
TX,Hall County,48191,0.0,883.492,20.605
TX,Hamilton County,48193,0.0,835.914,0.478
TX,Hansford County,48195,0.0,919.81,0.598
TX,Hardeman County,48197,0.0,695.1139999999999,1.756
TX,Hardin County,48199,0.0,890.586,6.966
TX,Harris County,48201,0.0,1704.858,72.613
TX,Harrison County,48203,0.0,899.935,15.818
TX,Hartley County,48205,0.0,1461.951,1.167
TX,Haskell County,48207,0.0,903.133,7.129
TX,Hays County,48209,0.0,677.987,1.945
TX,Hemphill County,48211,0.0,906.2860000000001,5.871
TX,Henderson County,48213,0.0,873.7639999999999,74.608
TX,Hidalgo County,48215,0.0,1570.899,12.009
TX,Hill County,48217,0.0,958.867,26.851999999999997
TX,Hockley County,48219,0.0,908.3919999999999,0.172
TX,Hood County,48221,0.0,420.653,16.185
TX,Hopkins County,48223,0.0,767.192,25.58
TX,Houston County,48225,0.0,1231.005,5.57
TX,Howard County,48227,0.0,900.791,3.4139999999999997
TX,Hudspeth County,48229,0.2422,4570.525,0.846
TX,Hunt County,48231,0.0,840.319,41.70399999999999
TX,Hutchinson County,48233,0.0,887.42,7.532
TX,Irion County,48235,0.0,1051.5439999999999,0.068
TX,Jack County,48237,0.0,910.665,9.461
TX,Jackson County,48239,0.0,829.443,27.429000000000002
TX,Jasper County,48241,0.0,938.655,31.043000000000003
TX,Jeff Davis County,48243,0.0,2264.556,0.08
TX,Jefferson County,48245,0.0,876.31,236.342
TX,Jim Hogg County,48247,0.0,1136.173,0.036000000000000004
TX,Jim Wells County,48249,0.0,865.169,3.3739999999999997
TX,Johnson County,48251,0.0,724.8,9.654
TX,Jones County,48253,0.0,928.555,8.582
TX,Karnes County,48255,0.0,747.567,5.981
TX,Kaufman County,48257,0.0,780.683,26.936999999999998
TX,Kendall County,48259,0.0,662.454,0.578
TX,Kenedy County,48261,0.0,1458.453,487.342
TX,Kent County,48263,0.0,902.507,0.41100000000000003
TX,Kerr County,48265,0.0,1103.326,3.957
TX,Kimble County,48267,0.0,1250.985,0.191
TX,King County,48269,0.0,910.872,2.47
TX,Kinney County,48271,0.0,1360.055,5.0680000000000005
TX,Kleberg County,48273,0.0,881.306,208.89700000000002
TX,Knox County,48275,0.0,850.625,4.856
TX,Lamar County,48277,0.0,907.194,25.909000000000002
TX,Lamb County,48279,0.0,1016.181,1.534
TX,Lampasas County,48281,0.0,712.841,1.094
TX,La Salle County,48283,0.0,1486.704,7.53
TX,Lavaca County,48285,0.0,969.709,0.727
TX,Lee County,48287,0.0,629.04,5.06
TX,Leon County,48289,0.0,1073.156,7.462999999999999
TX,Liberty County,48291,0.0,1158.4389999999999,17.907
TX,Limestone County,48293,0.0,905.288,27.875999999999998
TX,Lipscomb County,48295,0.0,932.177,0.115
TX,Live Oak County,48297,0.0,1039.695,39.183
TX,Llano County,48299,0.0,934.052,31.804000000000002
TX,Loving County,48301,0.0,668.752,7.781000000000001
TX,Lubbock County,48303,0.0,895.597,5.103
TX,Lynn County,48305,0.0,891.867,1.61
TX,McCulloch County,48307,0.0,1065.601,7.832000000000001
TX,McLennan County,48309,0.0,1037.11,23.121
TX,McMullen County,48311,0.0,1139.799,16.983
TX,Madison County,48313,0.0,466.065,6.367999999999999
TX,Marion County,48315,0.0,380.89099999999996,39.431
TX,Martin County,48317,0.0,914.956,0.746
TX,Mason County,48319,0.0,928.803,3.411
TX,Matagorda County,48321,0.0,1092.896,519.617
TX,Maverick County,48323,0.0,1279.473,12.305
TX,Medina County,48325,0.0,1325.359,9.175
TX,Menard County,48327,0.0,902.0269999999999,0.237
TX,Midland County,48329,0.0,900.2539999999999,1.745
TX,Milam County,48331,0.0,1016.86,4.912
TX,Mills County,48333,0.0,748.2610000000001,1.507
TX,Mitchell County,48335,0.0,911.09,4.822
TX,Montague County,48337,0.0,930.9060000000001,7.37
TX,Montgomery County,48339,0.0,1041.9189999999999,34.961
TX,Moore County,48341,0.0,899.691,9.93
TX,Morris County,48343,0.0,251.985,6.716
TX,Motley County,48345,0.0,989.566,0.249
TX,Nacogdoches County,48347,0.0,946.539,34.645
TX,Navarro County,48349,0.0,1009.632,76.304
TX,Newton County,48351,0.0,933.677,6.051
TX,Nolan County,48353,0.0,911.997,1.9509999999999998
TX,Nueces County,48355,0.0,838.314,327.13
TX,Ochiltree County,48357,0.0,917.685,0.514
TX,Oldham County,48359,0.0,1500.524,0.903
TX,Orange County,48361,0.0,333.781,45.748999999999995
TX,Palo Pinto County,48363,0.0,952.2489999999999,33.259
TX,Panola County,48365,0.0,811.355,9.966000000000001
TX,Parker County,48367,0.0,903.477,6.617000000000001
TX,Parmer County,48369,0.0,880.82,4.3839999999999995
TX,Pecos County,48371,0.0,4763.835,0.978
TX,Polk County,48373,0.0,1057.045,52.615
TX,Potter County,48375,0.0,908.403,13.587
TX,Presidio County,48377,0.0,3855.252,0.685
TX,Rains County,48379,0.0,229.453,29.375
TX,Randall County,48381,0.0,911.913,10.515999999999998
TX,Reagan County,48383,0.0,1175.3139999999999,0.6920000000000001
TX,Real County,48385,0.0,699.159,0.9059999999999999
TX,Red River County,48387,0.0,1043.876,12.859000000000002
TX,Reeves County,48389,0.0,2635.3540000000003,6.7170000000000005
TX,Refugio County,48391,0.0,770.4839999999999,47.756
TX,Roberts County,48393,0.0,924.058,0.134
TX,Robertson County,48395,0.0,855.684,9.67
TX,Rockwall County,48397,0.0,127.10700000000001,21.651
TX,Runnels County,48399,0.0,1050.945,6.151
TX,Rusk County,48401,0.0,924.0369999999999,14.37
TX,Sabine County,48403,0.0,491.408,85.22
TX,San Augustine County,48405,0.0,530.6569999999999,61.638999999999996
TX,San Jacinto County,48407,0.0,569.243,58.668
TX,San Patricio County,48409,0.0,693.436,14.509
TX,San Saba County,48411,0.0,1135.31,3.117
TX,Schleicher County,48413,0.0,1310.642,0.034
TX,Scurry County,48415,0.0,905.445,2.099
TX,Shackelford County,48417,0.0,914.2860000000001,1.262
TX,Shelby County,48419,0.0,795.5889999999999,39.028
TX,Sherman County,48421,0.0,923.0360000000001,0.166
TX,Smith County,48423,0.0,921.5110000000001,28.211
TX,Somervell County,48425,0.0,186.463,5.4910000000000005
TX,Starr County,48427,0.0,1223.1789999999999,5.925
TX,Stephens County,48429,0.0,896.7189999999999,24.769000000000002
TX,Sterling County,48431,0.0,923.449,0.065
TX,Stonewall County,48433,0.0,916.313,3.93
TX,Sutton County,48435,0.0,1453.935,0.493
TX,Swisher County,48437,0.0,890.16,10.532
TX,Tarrant County,48439,0.0,863.65,38.645
TX,Taylor County,48441,0.0,915.552,3.753
TX,Terrell County,48443,0.0,2358.0170000000003,0.040999999999999995
TX,Terry County,48445,0.0,888.8389999999999,2.102
TX,Throckmorton County,48447,0.0,912.552,2.929
TX,Titus County,48449,0.0,406.05699999999996,19.586
TX,Tom Green County,48451,0.0,1521.991,18.573
TX,Travis County,48453,0.0,991.793,31.249000000000002
TX,Trinity County,48455,0.0,693.6289999999999,20.339000000000002
TX,Tyler County,48457,0.0,924.495,11.128
TX,Upshur County,48459,0.0,582.934,9.652000000000001
TX,Upton County,48461,0.0,1241.323,0.179
TX,Uvalde County,48463,0.0,1551.945,6.688
TX,Val Verde County,48465,0.0,3144.75,87.92
TX,Van Zandt County,48467,0.0,842.566,17.043
TX,Victoria County,48469,0.0,882.1060000000001,6.728
TX,Walker County,48471,0.0,784.186,17.317
TX,Waller County,48473,0.0,513.336,4.487
TX,Ward County,48475,0.0,835.6030000000001,0.24100000000000002
TX,Washington County,48477,0.0,603.96,17.79
TX,Webb County,48479,0.0,3361.478,14.114
TX,Wharton County,48481,0.0,1086.151,8.219
TX,Wheeler County,48483,0.0,914.523,0.958
TX,Wichita County,48485,0.0,627.78,5.336
TX,Wilbarger County,48487,0.0,970.868,7.026
TX,Willacy County,48489,0.0,590.586,193.713
TX,Williamson County,48491,0.0,1118.333,16.077
TX,Wilson County,48493,0.0,803.735,4.676
TX,Winkler County,48495,0.0,841.117,0.16
TX,Wise County,48497,0.0,904.3919999999999,18.162
TX,Wood County,48499,0.0,645.236,50.482
TX,Yoakum County,48501,0.0,799.715,0.013000000000000001
TX,Young County,48503,0.0,914.4689999999999,16.389
TX,Zapata County,48505,0.0,998.4119999999999,59.603
TX,Zavala County,48507,0.0,1297.407,4.328
UT,Beaver County,49001,0.0,2582.901,2.046
UT,Box Elder County,49003,0.5444,5745.581,983.654
UT,Cache County,49005,0.0033,1164.745,8.144
UT,Carbon County,49007,0.9767,1479.184,6.117999999999999
UT,Daggett County,49009,0.0,696.903,23.724
UT,Davis County,49011,1.0,299.01,336.20300000000003
UT,Duchesne County,49013,0.42479999999999996,3235.344,14.98
UT,Emery County,49015,0.8784000000000001,4462.277,9.592
UT,Garfield County,49017,0.6967,5175.149,33.055
UT,Grand County,49019,0.0019,3672.85,12.075999999999999
UT,Iron County,49021,0.0,3296.337,4.398
UT,Juab County,49023,0.6916,3391.679,14.109000000000002
UT,Kane County,49025,0.8538,3989.946,118.213
UT,Millard County,49027,0.1174,6604.988,231.984
UT,Morgan County,49029,0.2929,609.169,1.713
UT,Piute County,49031,0.7975,758.438,7.832000000000001
UT,Rich County,49033,0.0,1028.847,57.57
UT,Salt Lake County,49035,0.9998999999999999,742.052,63.67
UT,San Juan County,49037,0.40549999999999997,7820.009,113.133
UT,Sanpete County,49039,1.0,1589.931,12.374
UT,Sevier County,49041,0.9333,1910.434,7.8229999999999995
UT,Summit County,49043,0.0072,1870.5810000000001,10.275
UT,Tooele County,49045,0.9892,6941.9580000000005,344.034
UT,Uintah County,49047,0.0052,4482.369000000001,21.680999999999997
UT,Utah County,49049,1.0,2003.589,140.648
UT,Wasatch County,49051,0.7753,1177.007,30.559
UT,Washington County,49053,0.027200000000000002,2426.945,3.4989999999999997
UT,Wayne County,49055,0.6091,2461.077,5.851
UT,Weber County,49057,0.6439,576.265,83.57600000000001
VT,Addison County,50001,1.0,766.328,41.43
VT,Bennington County,50003,1.085,675.0010000000001,2.674
VT,Caledonia County,50005,0.9763,649.019,8.642999999999999
VT,Chittenden County,50007,1.0,536.582,82.71799999999999
VT,Essex County,50009,0.9904999999999999,663.6039999999999,11.071
VT,Franklin County,50011,1.0,633.8380000000001,58.275
VT,Grand Isle County,50013,1.0,81.808,112.86399999999999
VT,Lamoille County,50015,1.0,458.87199999999996,4.887
VT,Orange County,50017,0.9963,687.0260000000001,4.64
VT,Orleans County,50019,1.0,693.585,27.584
VT,Rutland County,50021,1.145,929.816,14.965
VT,Washington County,50023,1.0,687.039,8.179
VT,Windham County,50025,1.3759000000000001,785.502,12.713
VT,Windsor County,50027,1.6305,969.577,7.476
VA,Accomack County,51001,0.0,449.30800000000005,860.73
VA,Albemarle County,51003,0.0,720.802,5.417999999999999
VA,Alleghany County,51005,0.0,445.465,3.286
VA,Amelia County,51007,0.0,355.269,3.253
VA,Amherst County,51009,0.0,473.93800000000005,4.915
VA,Appomattox County,51011,0.0,333.472,1.237
VA,Arlington County,51013,0.0,25.991999999999997,0.094
VA,Augusta County,51015,0.0,967.043,3.844
VA,Bath County,51017,0.0,529.16,5.422000000000001
VA,Bedford County,51019,0.0,759.9010000000001,16.255
VA,Bland County,51021,0.0,357.73,0.998
VA,Botetourt County,51023,0.0,541.205,4.706
VA,Brunswick County,51025,0.0,566.196,3.236
VA,Buchanan County,51027,0.0,502.76300000000003,1.08
VA,Buckingham County,51029,0.0,579.6569999999999,3.9
VA,Campbell County,51031,0.0,503.88199999999995,3.4760000000000004
VA,Caroline County,51033,0.0,527.52,9.355
VA,Carroll County,51035,0.3147,474.653,2.952
VA,Charles City County,51036,0.0,182.817,21.425
VA,Charlotte County,51037,0.0,475.292,2.249
VA,Chesterfield County,51041,0.0,423.37300000000005,13.58
VA,Clarke County,51043,0.0,175.895,2.181
VA,Craig County,51045,0.0,329.535,1.08
VA,Culpeper County,51047,0.0,379.24199999999996,3.302
VA,Cumberland County,51049,0.0,297.461,2.29
VA,Dickenson County,51051,0.0,330.545,3.117
VA,Dinwiddie County,51053,0.0,503.719,3.475
VA,Essex County,51057,0.0,257.09,28.878
VA,Fairfax County,51059,0.0,390.86,15.219000000000001
VA,Fauquier County,51061,0.0,647.6569999999999,3.765
VA,Floyd County,51063,0.0401,380.925,0.8759999999999999
VA,Fluvanna County,51065,0.0,286.01,4.138999999999999
VA,Franklin County,51067,0.0,690.44,21.108
VA,Frederick County,51069,0.0,413.499,2.005
VA,Giles County,51071,0.0,355.816,4.605
VA,Gloucester County,51073,0.0,217.80700000000002,70.176
VA,Goochland County,51075,0.0,281.425,8.48
VA,Grayson County,51077,0.0,442.217,3.781
VA,Greene County,51079,0.0,156.144,0.659
VA,Greensville County,51081,0.0,295.233,1.578
VA,Halifax County,51083,0.0,817.73,11.787
VA,Hanover County,51085,0.0,468.56699999999995,5.239
VA,Henrico County,51087,0.0,233.703,11.185
VA,Henry County,51089,0.0567,382.346,2.039
VA,Highland County,51091,0.0,415.156,0.6970000000000001
VA,Isle of Wight County,51093,0.0,315.625,47.203
VA,James City County,51095,0.0,142.468,36.785
VA,King and Queen County,51097,0.0,315.17,11.148
VA,King George County,51099,0.0,179.638,8.12
VA,King William County,51101,0.0,273.941,11.694
VA,Lancaster County,51103,0.0,133.30700000000002,98.113
VA,Lee County,51105,0.121,435.519,1.891
VA,Loudoun County,51107,0.0,515.756,5.579
VA,Louisa County,51109,0.0,496.301,14.571
VA,Lunenburg County,51111,0.0,431.68699999999995,0.693
VA,Madison County,51113,0.0,320.683,1.1909999999999998
VA,Mathews County,51115,0.0,85.929,166.033
VA,Mecklenburg County,51117,0.0,625.47,53.761
VA,Middlesex County,51119,0.0,130.312,80.447
VA,Montgomery County,51121,0.0,386.51300000000003,2.242
VA,Nelson County,51125,0.0,470.853,3.449
VA,New Kent County,51127,0.0,209.735,13.735999999999999
VA,Northampton County,51131,0.0,211.692,583.564
VA,Northumberland County,51133,0.0,191.27,94.329
VA,Nottoway County,51135,0.0,314.39,1.659
VA,Orange County,51137,0.0,340.78,2.483
VA,Page County,51139,0.0,310.82,3.255
VA,Patrick County,51141,0.6514,482.959,2.758
VA,Pittsylvania County,51143,0.0,968.855,9.209
VA,Powhatan County,51145,0.0,260.241,2.106
VA,Prince Edward County,51147,0.0,349.957,3.877
VA,Prince George County,51149,0.0,265.159,16.674
VA,Prince William County,51153,0.0,336.418,12.055
VA,Pulaski County,51155,0.0,319.862,9.731
VA,Rappahannock County,51157,0.0,266.365,0.797
VA,Richmond County,51159,0.0,191.495,24.862
VA,Roanoke County,51161,0.0,250.58599999999998,0.693
VA,Rockbridge County,51163,0.0,597.565,3.415
VA,Rockingham County,51165,0.0,849.1489999999999,4.294
VA,Russell County,51167,0.021,473.82199999999995,2.932
VA,Scott County,51169,0.7831,535.5269999999999,3.112
VA,Shenandoah County,51171,0.0,508.26300000000003,3.425
VA,Smyth County,51173,0.0,450.93,1.359
VA,Southampton County,51175,0.0,599.119,3.185
VA,Spotsylvania County,51177,0.0,401.494,12.759
VA,Stafford County,51179,0.0,269.053,10.875
VA,Surry County,51181,0.0,278.949,31.358
VA,Sussex County,51183,0.0,490.22,2.608
VA,Tazewell County,51185,0.0,518.847,1.125
VA,Warren County,51187,0.0,213.763,3.303
VA,Washington County,51191,0.2352,560.975,5.019
VA,Westmoreland County,51193,0.0,229.37400000000002,23.592
VA,Wise County,51195,0.0007000000000000001,403.191,2.0380000000000003
VA,Wythe County,51197,0.0,461.819,2.823
VA,York County,51199,0.0,104.65700000000001,110.185
VA,Alexandria City,51510,0.0,15.049000000000001,0.435
VA,Bristol City,51520,1.0,13.029000000000002,0.124
VA,Buena Vista City,51530,0.0,6.699,0.086
VA,Charlottesville City,51540,0.0,10.238,0.02
VA,Chesapeake City,51550,0.0,338.51,12.436
VA,Colonial Heights City,51570,0.0,7.522,0.292
VA,Covington City,51580,0.0,5.468,0.20199999999999999
VA,Danville City,51590,0.0,42.91,0.9790000000000001
VA,Emporia City,51595,0.0,6.9,0.064
VA,Fairfax City,51600,0.0,6.24,0.035
VA,Falls Church City,51610,0.0,2.051,0.0
VA,Franklin City,51620,0.0,8.222000000000001,0.14300000000000002
VA,Fredericksburg City,51630,0.0,10.440999999999999,0.069
VA,Galax City,51640,0.0,8.304,0.04
VA,Hampton City,51650,0.0,51.471000000000004,84.785
VA,Harrisonburg City,51660,0.0,17.332,0.057999999999999996
VA,Hopewell City,51670,0.0,10.292,0.511
VA,Lexington City,51678,0.0,2.497,0.026000000000000002
VA,Lynchburg City,51680,0.0,49.128,0.519
VA,Manassas City,51683,0.0,9.882,0.052000000000000005
VA,Manassas Park City,51685,0.0,2.539,0.0
VA,Martinsville City,51690,0.0,10.956,0.052000000000000005
VA,Newport News City,51700,0.0,69.082,50.541000000000004
VA,Norfolk City,51710,0.0,53.277,43.126999999999995
VA,Norton City,51720,0.0,7.481,0.034
VA,Petersburg City,51730,0.0,22.945999999999998,0.237
VA,Poquoson City,51735,0.0,15.386,63.108000000000004
VA,Portsmouth City,51740,0.0,33.3,13.382
VA,Radford City,51750,0.0,9.871,0.335
VA,Richmond City,51760,0.0,59.823,2.656
VA,Roanoke City,51770,0.0,42.526,0.341
VA,Salem City,51775,0.0,14.44,0.102
VA,Staunton City,51790,0.0,19.964000000000002,0.059000000000000004
VA,Suffolk City,51800,0.0,399.153,29.753
VA,Virginia Beach City,51810,0.0,244.72,252.77900000000002
VA,Waynesboro City,51820,0.0,15.03,0.158
VA,Williamsburg City,51830,0.0,8.918,0.161
VA,Winchester City,51840,0.0,9.235,0.021
WA,Adams County,53001,1.0,1924.975,4.8260000000000005
WA,Asotin County,53003,1.6828,636.082,4.354
WA,Benton County,53005,1.0114999999999998,1699.806,59.895
WA,Chelan County,53007,1.0,2921.178,73.225
WA,Clallam County,53009,1.0,1738.6770000000001,932.003
WA,Clark County,53011,1.0,628.422,27.177
WA,Columbia County,53013,1.8932,868.585,4.85
WA,Cowlitz County,53015,1.0,1140.437,25.994
WA,Douglas County,53017,1.0,1819.263,29.526999999999997
WA,Ferry County,53019,1.0,2203.238,54.168
WA,Franklin County,53021,1.0,1241.596,23.363000000000003
WA,Garfield County,53023,1.5230000000000001,710.835,7.45
WA,Grant County,53025,1.0,2679.4970000000003,111.95
WA,Grays Harbor County,53027,1.0,1901.3,322.306
WA,Island County,53029,1.0,208.34900000000002,308.975
WA,Jefferson County,53031,1.0,1803.789,384.108
WA,King County,53033,1.0,2115.592,191.86900000000003
WA,Kitsap County,53035,1.0,395.129,170.705
WA,Kittitas County,53037,1.0,2297.301,35.688
WA,Klickitat County,53039,1.0,1871.636,32.792
WA,Lewis County,53041,1.0,2402.8070000000002,33.538000000000004
WA,Lincoln County,53043,1.0,2310.535,29.123
WA,Mason County,53045,1.0,959.3889999999999,91.654
WA,Okanogan County,53047,1.0,5266.148,46.538999999999994
WA,Pacific County,53049,1.0,932.775,293.763
WA,Pend Oreille County,53051,1.0,1400.25,25.247
WA,Pierce County,53053,1.0,1668.4979999999998,136.94799999999998
WA,San Juan County,53055,1.0,173.91099999999997,446.88599999999997
WA,Skagit County,53057,1.0,1730.139,186.896
WA,Skamania County,53059,1.0,1658.261,28.319000000000003
WA,Snohomish County,53061,1.0,2086.574,109.178
WA,Spokane County,53063,1.0,1763.9379999999999,16.724
WA,Stevens County,53065,1.0,2477.391,62.938
WA,Thurston County,53067,1.0,722.456,51.635
WA,Wahkiakum County,53069,1.0,262.91900000000004,23.779
WA,Walla Walla County,53071,1.6451,1270.032,28.933000000000003
WA,Whatcom County,53073,1.0,2107.884,396.98400000000004
WA,Whitman County,53075,1.0,2159.249,18.642
WA,Yakima County,53077,1.0,4294.521,15.895
WV,Barbour County,54001,0.0,341.059,1.791
WV,Berkeley County,54003,0.0,321.147,0.41
WV,Boone County,54005,0.0,501.534,1.663
WV,Braxton County,54007,0.0,510.81199999999995,5.461
WV,Brooke County,54009,0.0,89.20299999999999,3.365
WV,Cabell County,54011,0.0,281.02,6.997000000000001
WV,Calhoun County,54013,0.0,279.249,1.43
WV,Clay County,54015,0.0,341.939,1.8769999999999998
WV,Doddridge County,54017,0.0,319.72,0.7559999999999999
WV,Fayette County,54019,0.0,661.584,6.763999999999999
WV,Gilmer County,54021,0.0,338.50300000000004,1.5759999999999998
WV,Grant County,54023,0.0,477.37300000000005,2.9130000000000003
WV,Greenbrier County,54025,0.0,1019.653,4.856
WV,Hampshire County,54027,0.0,640.395,4.217
WV,Hancock County,54029,0.0,82.609,5.359
WV,Hardy County,54031,0.0,582.317,2.169
WV,Harrison County,54033,0.0,416.00800000000004,0.51
WV,Jackson County,54035,0.0,464.35699999999997,7.273
WV,Jefferson County,54037,0.0,209.65599999999998,2.0140000000000002
WV,Kanawha County,54039,0.0,901.632,9.288
WV,Lewis County,54041,0.0,386.902,2.745
WV,Lincoln County,54043,0.0,437.039,1.5530000000000002
WV,Logan County,54045,0.0,453.751,1.865
WV,McDowell County,54047,0.0,533.457,1.4409999999999998
WV,Marion County,54049,0.0,308.744,2.775
WV,Marshall County,54051,0.0,305.431,6.723
WV,Mason County,54053,0.0,430.74800000000005,13.967
WV,Mercer County,54055,0.0,418.966,1.7109999999999999
WV,Mineral County,54057,0.0,327.86800000000005,1.3530000000000002
WV,Mingo County,54059,0.0,423.135,0.846
WV,Monongalia County,54061,0.0,360.06800000000004,5.812
WV,Monroe County,54063,0.0,472.75199999999995,0.888
WV,Morgan County,54065,0.0,229.07299999999998,0.541
WV,Nicholas County,54067,0.0,646.835,7.571000000000001
WV,Ohio County,54069,0.0,105.83,3.195
WV,Pendleton County,54071,0.0,696.046,2.099
WV,Pleasants County,54073,0.0,130.10299999999998,4.444
WV,Pocahontas County,54075,0.0,940.283,1.536
WV,Preston County,54077,0.0,648.809,2.58
WV,Putnam County,54079,0.0,345.67800000000005,4.721
WV,Raleigh County,54081,0.0,605.356,3.991
WV,Randolph County,54083,0.0,1039.7,0.258
WV,Ritchie County,54085,0.0,451.99,1.709
WV,Roane County,54087,0.0,483.56300000000005,0.156
WV,Summers County,54089,0.0,360.58099999999996,7.146
WV,Taylor County,54091,0.0,172.771,2.908
WV,Tucker County,54093,0.0,418.957,2.135
WV,Tyler County,54095,0.0,256.29400000000004,4.4030000000000005
WV,Upshur County,54097,0.0,354.63800000000003,0.11699999999999999
WV,Wayne County,54099,0.0,505.98800000000006,6.124
WV,Webster County,54101,0.0,553.469,2.76
WV,Wetzel County,54103,0.0,358.064,3.266
WV,Wirt County,54105,0.0,232.511,2.255
WV,Wood County,54107,0.0,366.26,10.505999999999998
WV,Wyoming County,54109,0.0,499.45300000000003,2.366
WI,Adams County,55001,0.0,645.617,41.86600000000001
WI,Ashland County,55003,0.0,1045.037,1247.3410000000001
WI,Barron County,55005,0.0,862.747,27.016
WI,Bayfield County,55007,0.0,1477.8670000000002,563.817
WI,Brown County,55009,0.0,529.744,85.986
WI,Buffalo County,55011,0.0,671.6360000000001,37.958
WI,Burnett County,55013,0.0,821.57,58.661
WI,Calumet County,55015,0.0,318.236,78.84100000000001
WI,Chippewa County,55017,0.0,1008.352,32.908
WI,Clark County,55019,0.0,1209.7,8.972000000000001
WI,Columbia County,55021,0.0,765.543,30.439
WI,Crawford County,55023,0.0,570.66,28.55
WI,Dane County,55025,0.0,1196.432,41.056999999999995
WI,Dodge County,55027,0.0,875.674,31.43
WI,Door County,55029,0.0,481.963,1888.273
WI,Douglas County,55031,0.0,1304.143,175.53400000000002
WI,Dunn County,55033,0.0,850.154,13.745
WI,Eau Claire County,55035,0.0,637.922,7.277
WI,Florence County,55037,0.0,488.12300000000005,9.31
WI,Fond du Lac County,55039,0.0,719.555,46.287
WI,Forest County,55041,0.0,1014.2439999999999,32.275999999999996
WI,Grant County,55043,0.0,1146.866,36.508
WI,Green County,55045,0.0,584.043,0.508
WI,Green Lake County,55047,0.0,349.33,30.794
WI,Iowa County,55049,0.0,762.699,5.355
WI,Iron County,55051,0.0,758.187,160.976
WI,Jackson County,55053,0.0,987.737,12.735999999999999
WI,Jefferson County,55055,0.0,556.462,26.291999999999998
WI,Juneau County,55057,0.0,767.044,38.118
WI,Kenosha County,55059,0.0,272.01599999999996,482.01
WI,Kewaunee County,55061,0.0,342.423,741.863
WI,La Crosse County,55063,0.0,451.751,28.245
WI,Lafayette County,55065,0.0,633.5880000000001,0.98
WI,Langlade County,55067,0.0,870.6489999999999,17.144000000000002
WI,Lincoln County,55069,0.0,878.812,27.979
WI,Manitowoc County,55071,0.0,589.357,904.7189999999999
WI,Marathon County,55073,0.0,1545.003,31.331
WI,Marinette County,55075,0.0,1399.369,150.629
WI,Marquette County,55077,0.0,455.708,8.758
